id,img_path,label
3922,E:\ImageQant\data\generated\images\rec_3922.png,0
168,E:\ImageQant\data\generated\images\rec_168.png,0
3110,E:\ImageQant\data\generated\images\rec_3110.png,1
1107,E:\ImageQant\data\generated\images\rec_1107.png,0
3779,E:\ImageQant\data\generated\images\rec_3779.png,0
3233,E:\ImageQant\data\generated\images\rec_3233.png,1
2284,E:\ImageQant\data\generated\images\rec_2284.png,0
1123,E:\ImageQant\data\generated\images\rec_1123.png,0
3355,E:\ImageQant\data\generated\images\rec_3355.png,1
604,E:\ImageQant\data\generated\images\rec_604.png,0
1079,E:\ImageQant\data\generated\images\rec_1079.png,0
1109,E:\ImageQant\data\generated\images\rec_1109.png,0
1358,E:\ImageQant\data\generated\images\rec_1358.png,1
2320,E:\ImageQant\data\generated\images\rec_2320.png,1
2209,E:\ImageQant\data\generated\images\rec_2209.png,1
338,E:\ImageQant\data\generated\images\rec_338.png,0
4017,E:\ImageQant\data\generated\images\rec_4017.png,1
1960,E:\ImageQant\data\generated\images\rec_1960.png,0
2591,E:\ImageQant\data\generated\images\rec_2591.png,0
2248,E:\ImageQant\data\generated\images\rec_2248.png,1
3352,E:\ImageQant\data\generated\images\rec_3352.png,1
1589,E:\ImageQant\data\generated\images\rec_1589.png,0
2153,E:\ImageQant\data\generated\images\rec_2153.png,0
2475,E:\ImageQant\data\generated\images\rec_2475.png,1
3007,E:\ImageQant\data\generated\images\rec_3007.png,0
4295,E:\ImageQant\data\generated\images\rec_4295.png,0
1779,E:\ImageQant\data\generated\images\rec_1779.png,0
1115,E:\ImageQant\data\generated\images\rec_1115.png,0
3811,E:\ImageQant\data\generated\images\rec_3811.png,1
3597,E:\ImageQant\data\generated\images\rec_3597.png,0
3578,E:\ImageQant\data\generated\images\rec_3578.png,1
1902,E:\ImageQant\data\generated\images\rec_1902.png,0
394,E:\ImageQant\data\generated\images\rec_394.png,0
3831,E:\ImageQant\data\generated\images\rec_3831.png,0
965,E:\ImageQant\data\generated\images\rec_965.png,0
1598,E:\ImageQant\data\generated\images\rec_1598.png,1
3135,E:\ImageQant\data\generated\images\rec_3135.png,0
1685,E:\ImageQant\data\generated\images\rec_1685.png,0
1360,E:\ImageQant\data\generated\images\rec_1360.png,1
2335,E:\ImageQant\data\generated\images\rec_2335.png,0
1454,E:\ImageQant\data\generated\images\rec_1454.png,0
2685,E:\ImageQant\data\generated\images\rec_2685.png,0
1586,E:\ImageQant\data\generated\images\rec_1586.png,0
1172,E:\ImageQant\data\generated\images\rec_1172.png,1
3244,E:\ImageQant\data\generated\images\rec_3244.png,1
2145,E:\ImageQant\data\generated\images\rec_2145.png,0
3897,E:\ImageQant\data\generated\images\rec_3897.png,0
3748,E:\ImageQant\data\generated\images\rec_3748.png,1
3826,E:\ImageQant\data\generated\images\rec_3826.png,1
1121,E:\ImageQant\data\generated\images\rec_1121.png,0
1698,E:\ImageQant\data\generated\images\rec_1698.png,1
801,E:\ImageQant\data\generated\images\rec_801.png,1
975,E:\ImageQant\data\generated\images\rec_975.png,0
4045,E:\ImageQant\data\generated\images\rec_4045.png,1
3661,E:\ImageQant\data\generated\images\rec_3661.png,0
4245,E:\ImageQant\data\generated\images\rec_4245.png,1
2718,E:\ImageQant\data\generated\images\rec_2718.png,0
2018,E:\ImageQant\data\generated\images\rec_2018.png,0
898,E:\ImageQant\data\generated\images\rec_898.png,0
2434,E:\ImageQant\data\generated\images\rec_2434.png,0
925,E:\ImageQant\data\generated\images\rec_925.png,0
4094,E:\ImageQant\data\generated\images\rec_4094.png,0
3580,E:\ImageQant\data\generated\images\rec_3580.png,0
3798,E:\ImageQant\data\generated\images\rec_3798.png,0
2077,E:\ImageQant\data\generated\images\rec_2077.png,0
1583,E:\ImageQant\data\generated\images\rec_1583.png,1
1976,E:\ImageQant\data\generated\images\rec_1976.png,0
3546,E:\ImageQant\data\generated\images\rec_3546.png,0
211,E:\ImageQant\data\generated\images\rec_211.png,0
3593,E:\ImageQant\data\generated\images\rec_3593.png,1
805,E:\ImageQant\data\generated\images\rec_805.png,0
488,E:\ImageQant\data\generated\images\rec_488.png,0
1293,E:\ImageQant\data\generated\images\rec_1293.png,0
4403,E:\ImageQant\data\generated\images\rec_4403.png,0
1627,E:\ImageQant\data\generated\images\rec_1627.png,1
4416,E:\ImageQant\data\generated\images\rec_4416.png,0
2559,E:\ImageQant\data\generated\images\rec_2559.png,1
3534,E:\ImageQant\data\generated\images\rec_3534.png,1
446,E:\ImageQant\data\generated\images\rec_446.png,0
1129,E:\ImageQant\data\generated\images\rec_1129.png,0
4249,E:\ImageQant\data\generated\images\rec_4249.png,0
16,E:\ImageQant\data\generated\images\rec_16.png,0
4307,E:\ImageQant\data\generated\images\rec_4307.png,1
2744,E:\ImageQant\data\generated\images\rec_2744.png,1
295,E:\ImageQant\data\generated\images\rec_295.png,0
1951,E:\ImageQant\data\generated\images\rec_1951.png,1
1099,E:\ImageQant\data\generated\images\rec_1099.png,0
1303,E:\ImageQant\data\generated\images\rec_1303.png,0
2524,E:\ImageQant\data\generated\images\rec_2524.png,1
4300,E:\ImageQant\data\generated\images\rec_4300.png,0
693,E:\ImageQant\data\generated\images\rec_693.png,1
3149,E:\ImageQant\data\generated\images\rec_3149.png,0
603,E:\ImageQant\data\generated\images\rec_603.png,0
2,E:\ImageQant\data\generated\images\rec_2.png,1
426,E:\ImageQant\data\generated\images\rec_426.png,0
3399,E:\ImageQant\data\generated\images\rec_3399.png,0
4312,E:\ImageQant\data\generated\images\rec_4312.png,1
434,E:\ImageQant\data\generated\images\rec_434.png,0
4211,E:\ImageQant\data\generated\images\rec_4211.png,0
3900,E:\ImageQant\data\generated\images\rec_3900.png,0
4258,E:\ImageQant\data\generated\images\rec_4258.png,0
3194,E:\ImageQant\data\generated\images\rec_3194.png,0
1845,E:\ImageQant\data\generated\images\rec_1845.png,1
4160,E:\ImageQant\data\generated\images\rec_4160.png,0
1329,E:\ImageQant\data\generated\images\rec_1329.png,0
2965,E:\ImageQant\data\generated\images\rec_2965.png,0
2813,E:\ImageQant\data\generated\images\rec_2813.png,0
596,E:\ImageQant\data\generated\images\rec_596.png,1
803,E:\ImageQant\data\generated\images\rec_803.png,0
4099,E:\ImageQant\data\generated\images\rec_4099.png,1
714,E:\ImageQant\data\generated\images\rec_714.png,0
970,E:\ImageQant\data\generated\images\rec_970.png,0
1692,E:\ImageQant\data\generated\images\rec_1692.png,0
301,E:\ImageQant\data\generated\images\rec_301.png,0
4271,E:\ImageQant\data\generated\images\rec_4271.png,1
3643,E:\ImageQant\data\generated\images\rec_3643.png,0
3050,E:\ImageQant\data\generated\images\rec_3050.png,1
3645,E:\ImageQant\data\generated\images\rec_3645.png,0
2138,E:\ImageQant\data\generated\images\rec_2138.png,0
1110,E:\ImageQant\data\generated\images\rec_1110.png,0
2100,E:\ImageQant\data\generated\images\rec_2100.png,0
1160,E:\ImageQant\data\generated\images\rec_1160.png,0
2406,E:\ImageQant\data\generated\images\rec_2406.png,0
3634,E:\ImageQant\data\generated\images\rec_3634.png,0
1179,E:\ImageQant\data\generated\images\rec_1179.png,0
858,E:\ImageQant\data\generated\images\rec_858.png,1
1826,E:\ImageQant\data\generated\images\rec_1826.png,0
2732,E:\ImageQant\data\generated\images\rec_2732.png,0
2885,E:\ImageQant\data\generated\images\rec_2885.png,0
1186,E:\ImageQant\data\generated\images\rec_1186.png,0
1305,E:\ImageQant\data\generated\images\rec_1305.png,0
465,E:\ImageQant\data\generated\images\rec_465.png,1
2688,E:\ImageQant\data\generated\images\rec_2688.png,0
3953,E:\ImageQant\data\generated\images\rec_3953.png,0
3153,E:\ImageQant\data\generated\images\rec_3153.png,0
2853,E:\ImageQant\data\generated\images\rec_2853.png,0
244,E:\ImageQant\data\generated\images\rec_244.png,0
4037,E:\ImageQant\data\generated\images\rec_4037.png,0
3672,E:\ImageQant\data\generated\images\rec_3672.png,0
3816,E:\ImageQant\data\generated\images\rec_3816.png,1
4058,E:\ImageQant\data\generated\images\rec_4058.png,0
3566,E:\ImageQant\data\generated\images\rec_3566.png,0
1315,E:\ImageQant\data\generated\images\rec_1315.png,0
3639,E:\ImageQant\data\generated\images\rec_3639.png,0
884,E:\ImageQant\data\generated\images\rec_884.png,0
3084,E:\ImageQant\data\generated\images\rec_3084.png,0
1374,E:\ImageQant\data\generated\images\rec_1374.png,1
1034,E:\ImageQant\data\generated\images\rec_1034.png,1
1784,E:\ImageQant\data\generated\images\rec_1784.png,1
3997,E:\ImageQant\data\generated\images\rec_3997.png,0
1580,E:\ImageQant\data\generated\images\rec_1580.png,0
2730,E:\ImageQant\data\generated\images\rec_2730.png,0
1788,E:\ImageQant\data\generated\images\rec_1788.png,1
4107,E:\ImageQant\data\generated\images\rec_4107.png,1
3012,E:\ImageQant\data\generated\images\rec_3012.png,0
2161,E:\ImageQant\data\generated\images\rec_2161.png,1
4201,E:\ImageQant\data\generated\images\rec_4201.png,0
3919,E:\ImageQant\data\generated\images\rec_3919.png,0
279,E:\ImageQant\data\generated\images\rec_279.png,0
1645,E:\ImageQant\data\generated\images\rec_1645.png,1
2615,E:\ImageQant\data\generated\images\rec_2615.png,1
3663,E:\ImageQant\data\generated\images\rec_3663.png,0
3614,E:\ImageQant\data\generated\images\rec_3614.png,0
4253,E:\ImageQant\data\generated\images\rec_4253.png,1
1777,E:\ImageQant\data\generated\images\rec_1777.png,1
2338,E:\ImageQant\data\generated\images\rec_2338.png,1
2942,E:\ImageQant\data\generated\images\rec_2942.png,0
3010,E:\ImageQant\data\generated\images\rec_3010.png,0
2706,E:\ImageQant\data\generated\images\rec_2706.png,0
1729,E:\ImageQant\data\generated\images\rec_1729.png,0
3424,E:\ImageQant\data\generated\images\rec_3424.png,1
3656,E:\ImageQant\data\generated\images\rec_3656.png,0
841,E:\ImageQant\data\generated\images\rec_841.png,0
3832,E:\ImageQant\data\generated\images\rec_3832.png,0
4048,E:\ImageQant\data\generated\images\rec_4048.png,0
3651,E:\ImageQant\data\generated\images\rec_3651.png,0
2959,E:\ImageQant\data\generated\images\rec_2959.png,0
4127,E:\ImageQant\data\generated\images\rec_4127.png,0
1628,E:\ImageQant\data\generated\images\rec_1628.png,1
2323,E:\ImageQant\data\generated\images\rec_2323.png,0
3319,E:\ImageQant\data\generated\images\rec_3319.png,0
3451,E:\ImageQant\data\generated\images\rec_3451.png,0
4238,E:\ImageQant\data\generated\images\rec_4238.png,1
2150,E:\ImageQant\data\generated\images\rec_2150.png,0
1959,E:\ImageQant\data\generated\images\rec_1959.png,0
722,E:\ImageQant\data\generated\images\rec_722.png,0
1254,E:\ImageQant\data\generated\images\rec_1254.png,0
3600,E:\ImageQant\data\generated\images\rec_3600.png,1
1715,E:\ImageQant\data\generated\images\rec_1715.png,0
12,E:\ImageQant\data\generated\images\rec_12.png,1
1340,E:\ImageQant\data\generated\images\rec_1340.png,0
3285,E:\ImageQant\data\generated\images\rec_3285.png,0
2350,E:\ImageQant\data\generated\images\rec_2350.png,0
3986,E:\ImageQant\data\generated\images\rec_3986.png,0
3943,E:\ImageQant\data\generated\images\rec_3943.png,1
553,E:\ImageQant\data\generated\images\rec_553.png,1
4055,E:\ImageQant\data\generated\images\rec_4055.png,1
670,E:\ImageQant\data\generated\images\rec_670.png,0
1936,E:\ImageQant\data\generated\images\rec_1936.png,0
3246,E:\ImageQant\data\generated\images\rec_3246.png,0
868,E:\ImageQant\data\generated\images\rec_868.png,0
4109,E:\ImageQant\data\generated\images\rec_4109.png,0
3506,E:\ImageQant\data\generated\images\rec_3506.png,1
463,E:\ImageQant\data\generated\images\rec_463.png,0
942,E:\ImageQant\data\generated\images\rec_942.png,0
4349,E:\ImageQant\data\generated\images\rec_4349.png,0
3162,E:\ImageQant\data\generated\images\rec_3162.png,0
3517,E:\ImageQant\data\generated\images\rec_3517.png,1
1516,E:\ImageQant\data\generated\images\rec_1516.png,1
981,E:\ImageQant\data\generated\images\rec_981.png,0
4104,E:\ImageQant\data\generated\images\rec_4104.png,0
332,E:\ImageQant\data\generated\images\rec_332.png,0
460,E:\ImageQant\data\generated\images\rec_460.png,0
4270,E:\ImageQant\data\generated\images\rec_4270.png,0
4398,E:\ImageQant\data\generated\images\rec_4398.png,0
3312,E:\ImageQant\data\generated\images\rec_3312.png,0
240,E:\ImageQant\data\generated\images\rec_240.png,0
3880,E:\ImageQant\data\generated\images\rec_3880.png,0
3079,E:\ImageQant\data\generated\images\rec_3079.png,1
1855,E:\ImageQant\data\generated\images\rec_1855.png,1
1096,E:\ImageQant\data\generated\images\rec_1096.png,1
2082,E:\ImageQant\data\generated\images\rec_2082.png,0
857,E:\ImageQant\data\generated\images\rec_857.png,1
1519,E:\ImageQant\data\generated\images\rec_1519.png,1
3601,E:\ImageQant\data\generated\images\rec_3601.png,0
274,E:\ImageQant\data\generated\images\rec_274.png,0
3913,E:\ImageQant\data\generated\images\rec_3913.png,0
1032,E:\ImageQant\data\generated\images\rec_1032.png,0
4039,E:\ImageQant\data\generated\images\rec_4039.png,0
2014,E:\ImageQant\data\generated\images\rec_2014.png,1
2401,E:\ImageQant\data\generated\images\rec_2401.png,0
2701,E:\ImageQant\data\generated\images\rec_2701.png,1
687,E:\ImageQant\data\generated\images\rec_687.png,0
3371,E:\ImageQant\data\generated\images\rec_3371.png,0
1312,E:\ImageQant\data\generated\images\rec_1312.png,0
701,E:\ImageQant\data\generated\images\rec_701.png,1
2019,E:\ImageQant\data\generated\images\rec_2019.png,0
3406,E:\ImageQant\data\generated\images\rec_3406.png,0
2607,E:\ImageQant\data\generated\images\rec_2607.png,1
3228,E:\ImageQant\data\generated\images\rec_3228.png,0
4414,E:\ImageQant\data\generated\images\rec_4414.png,0
1697,E:\ImageQant\data\generated\images\rec_1697.png,1
1591,E:\ImageQant\data\generated\images\rec_1591.png,1
3965,E:\ImageQant\data\generated\images\rec_3965.png,0
1725,E:\ImageQant\data\generated\images\rec_1725.png,1
3117,E:\ImageQant\data\generated\images\rec_3117.png,0
1044,E:\ImageQant\data\generated\images\rec_1044.png,0
2336,E:\ImageQant\data\generated\images\rec_2336.png,1
4358,E:\ImageQant\data\generated\images\rec_4358.png,1
889,E:\ImageQant\data\generated\images\rec_889.png,0
3954,E:\ImageQant\data\generated\images\rec_3954.png,1
2492,E:\ImageQant\data\generated\images\rec_2492.png,1
516,E:\ImageQant\data\generated\images\rec_516.png,0
1701,E:\ImageQant\data\generated\images\rec_1701.png,0
2228,E:\ImageQant\data\generated\images\rec_2228.png,1
2186,E:\ImageQant\data\generated\images\rec_2186.png,0
3808,E:\ImageQant\data\generated\images\rec_3808.png,1
1578,E:\ImageQant\data\generated\images\rec_1578.png,1
1735,E:\ImageQant\data\generated\images\rec_1735.png,0
359,E:\ImageQant\data\generated\images\rec_359.png,1
2658,E:\ImageQant\data\generated\images\rec_2658.png,1
3801,E:\ImageQant\data\generated\images\rec_3801.png,0
762,E:\ImageQant\data\generated\images\rec_762.png,0
1494,E:\ImageQant\data\generated\images\rec_1494.png,1
2479,E:\ImageQant\data\generated\images\rec_2479.png,1
2660,E:\ImageQant\data\generated\images\rec_2660.png,1
809,E:\ImageQant\data\generated\images\rec_809.png,0
3052,E:\ImageQant\data\generated\images\rec_3052.png,0
125,E:\ImageQant\data\generated\images\rec_125.png,1
4331,E:\ImageQant\data\generated\images\rec_4331.png,1
4018,E:\ImageQant\data\generated\images\rec_4018.png,0
2617,E:\ImageQant\data\generated\images\rec_2617.png,0
2655,E:\ImageQant\data\generated\images\rec_2655.png,0
524,E:\ImageQant\data\generated\images\rec_524.png,1
3404,E:\ImageQant\data\generated\images\rec_3404.png,0
2564,E:\ImageQant\data\generated\images\rec_2564.png,0
4240,E:\ImageQant\data\generated\images\rec_4240.png,0
39,E:\ImageQant\data\generated\images\rec_39.png,1
1521,E:\ImageQant\data\generated\images\rec_1521.png,0
464,E:\ImageQant\data\generated\images\rec_464.png,0
3835,E:\ImageQant\data\generated\images\rec_3835.png,1
3215,E:\ImageQant\data\generated\images\rec_3215.png,0
1144,E:\ImageQant\data\generated\images\rec_1144.png,0
4151,E:\ImageQant\data\generated\images\rec_4151.png,0
3971,E:\ImageQant\data\generated\images\rec_3971.png,0
134,E:\ImageQant\data\generated\images\rec_134.png,0
2367,E:\ImageQant\data\generated\images\rec_2367.png,0
2104,E:\ImageQant\data\generated\images\rec_2104.png,0
3978,E:\ImageQant\data\generated\images\rec_3978.png,0
2858,E:\ImageQant\data\generated\images\rec_2858.png,0
1015,E:\ImageQant\data\generated\images\rec_1015.png,0
3896,E:\ImageQant\data\generated\images\rec_3896.png,0
320,E:\ImageQant\data\generated\images\rec_320.png,1
522,E:\ImageQant\data\generated\images\rec_522.png,0
1737,E:\ImageQant\data\generated\images\rec_1737.png,0
4154,E:\ImageQant\data\generated\images\rec_4154.png,1
4164,E:\ImageQant\data\generated\images\rec_4164.png,1
1349,E:\ImageQant\data\generated\images\rec_1349.png,0
3791,E:\ImageQant\data\generated\images\rec_3791.png,1
4388,E:\ImageQant\data\generated\images\rec_4388.png,1
2605,E:\ImageQant\data\generated\images\rec_2605.png,0
54,E:\ImageQant\data\generated\images\rec_54.png,1
2588,E:\ImageQant\data\generated\images\rec_2588.png,1
816,E:\ImageQant\data\generated\images\rec_816.png,0
2604,E:\ImageQant\data\generated\images\rec_2604.png,1
631,E:\ImageQant\data\generated\images\rec_631.png,0
3992,E:\ImageQant\data\generated\images\rec_3992.png,0
708,E:\ImageQant\data\generated\images\rec_708.png,0
2896,E:\ImageQant\data\generated\images\rec_2896.png,0
3054,E:\ImageQant\data\generated\images\rec_3054.png,0
2351,E:\ImageQant\data\generated\images\rec_2351.png,0
538,E:\ImageQant\data\generated\images\rec_538.png,0
4022,E:\ImageQant\data\generated\images\rec_4022.png,0
1048,E:\ImageQant\data\generated\images\rec_1048.png,0
2497,E:\ImageQant\data\generated\images\rec_2497.png,0
416,E:\ImageQant\data\generated\images\rec_416.png,0
3532,E:\ImageQant\data\generated\images\rec_3532.png,0
1606,E:\ImageQant\data\generated\images\rec_1606.png,0
3908,E:\ImageQant\data\generated\images\rec_3908.png,0
1588,E:\ImageQant\data\generated\images\rec_1588.png,1
4185,E:\ImageQant\data\generated\images\rec_4185.png,0
766,E:\ImageQant\data\generated\images\rec_766.png,0
3525,E:\ImageQant\data\generated\images\rec_3525.png,0
929,E:\ImageQant\data\generated\images\rec_929.png,1
922,E:\ImageQant\data\generated\images\rec_922.png,1
3932,E:\ImageQant\data\generated\images\rec_3932.png,0
3113,E:\ImageQant\data\generated\images\rec_3113.png,0
2471,E:\ImageQant\data\generated\images\rec_2471.png,1
1599,E:\ImageQant\data\generated\images\rec_1599.png,1
1285,E:\ImageQant\data\generated\images\rec_1285.png,1
3513,E:\ImageQant\data\generated\images\rec_3513.png,1
1173,E:\ImageQant\data\generated\images\rec_1173.png,0
1180,E:\ImageQant\data\generated\images\rec_1180.png,1
3649,E:\ImageQant\data\generated\images\rec_3649.png,1
2654,E:\ImageQant\data\generated\images\rec_2654.png,0
3923,E:\ImageQant\data\generated\images\rec_3923.png,0
4346,E:\ImageQant\data\generated\images\rec_4346.png,1
2924,E:\ImageQant\data\generated\images\rec_2924.png,0
286,E:\ImageQant\data\generated\images\rec_286.png,0
904,E:\ImageQant\data\generated\images\rec_904.png,1
1774,E:\ImageQant\data\generated\images\rec_1774.png,0
466,E:\ImageQant\data\generated\images\rec_466.png,0
3838,E:\ImageQant\data\generated\images\rec_3838.png,1
3481,E:\ImageQant\data\generated\images\rec_3481.png,0
160,E:\ImageQant\data\generated\images\rec_160.png,1
974,E:\ImageQant\data\generated\images\rec_974.png,0
759,E:\ImageQant\data\generated\images\rec_759.png,0
202,E:\ImageQant\data\generated\images\rec_202.png,0
437,E:\ImageQant\data\generated\images\rec_437.png,0
532,E:\ImageQant\data\generated\images\rec_532.png,0
652,E:\ImageQant\data\generated\images\rec_652.png,0
2129,E:\ImageQant\data\generated\images\rec_2129.png,0
1469,E:\ImageQant\data\generated\images\rec_1469.png,0
2990,E:\ImageQant\data\generated\images\rec_2990.png,0
2079,E:\ImageQant\data\generated\images\rec_2079.png,0
2107,E:\ImageQant\data\generated\images\rec_2107.png,0
583,E:\ImageQant\data\generated\images\rec_583.png,0
4122,E:\ImageQant\data\generated\images\rec_4122.png,0
1402,E:\ImageQant\data\generated\images\rec_1402.png,0
2765,E:\ImageQant\data\generated\images\rec_2765.png,0
3552,E:\ImageQant\data\generated\images\rec_3552.png,1
2500,E:\ImageQant\data\generated\images\rec_2500.png,0
108,E:\ImageQant\data\generated\images\rec_108.png,1
3845,E:\ImageQant\data\generated\images\rec_3845.png,1
2090,E:\ImageQant\data\generated\images\rec_2090.png,0
2455,E:\ImageQant\data\generated\images\rec_2455.png,0
273,E:\ImageQant\data\generated\images\rec_273.png,0
3652,E:\ImageQant\data\generated\images\rec_3652.png,0
2428,E:\ImageQant\data\generated\images\rec_2428.png,1
3069,E:\ImageQant\data\generated\images\rec_3069.png,1
20,E:\ImageQant\data\generated\images\rec_20.png,0
201,E:\ImageQant\data\generated\images\rec_201.png,0
2126,E:\ImageQant\data\generated\images\rec_2126.png,1
3206,E:\ImageQant\data\generated\images\rec_3206.png,0
2593,E:\ImageQant\data\generated\images\rec_2593.png,1
82,E:\ImageQant\data\generated\images\rec_82.png,1
1802,E:\ImageQant\data\generated\images\rec_1802.png,0
3857,E:\ImageQant\data\generated\images\rec_3857.png,0
1265,E:\ImageQant\data\generated\images\rec_1265.png,0
2385,E:\ImageQant\data\generated\images\rec_2385.png,0
384,E:\ImageQant\data\generated\images\rec_384.png,0
3691,E:\ImageQant\data\generated\images\rec_3691.png,1
1800,E:\ImageQant\data\generated\images\rec_1800.png,1
2031,E:\ImageQant\data\generated\images\rec_2031.png,1
1448,E:\ImageQant\data\generated\images\rec_1448.png,1
742,E:\ImageQant\data\generated\images\rec_742.png,1
3530,E:\ImageQant\data\generated\images\rec_3530.png,0
2489,E:\ImageQant\data\generated\images\rec_2489.png,0
1488,E:\ImageQant\data\generated\images\rec_1488.png,1
1430,E:\ImageQant\data\generated\images\rec_1430.png,0
1964,E:\ImageQant\data\generated\images\rec_1964.png,0
2292,E:\ImageQant\data\generated\images\rec_2292.png,1
578,E:\ImageQant\data\generated\images\rec_578.png,0
4239,E:\ImageQant\data\generated\images\rec_4239.png,0
2459,E:\ImageQant\data\generated\images\rec_2459.png,0
4340,E:\ImageQant\data\generated\images\rec_4340.png,0
4207,E:\ImageQant\data\generated\images\rec_4207.png,0
3889,E:\ImageQant\data\generated\images\rec_3889.png,0
1036,E:\ImageQant\data\generated\images\rec_1036.png,1
2746,E:\ImageQant\data\generated\images\rec_2746.png,0
627,E:\ImageQant\data\generated\images\rec_627.png,0
3899,E:\ImageQant\data\generated\images\rec_3899.png,0
410,E:\ImageQant\data\generated\images\rec_410.png,0
1182,E:\ImageQant\data\generated\images\rec_1182.png,0
50,E:\ImageQant\data\generated\images\rec_50.png,0
319,E:\ImageQant\data\generated\images\rec_319.png,0
3586,E:\ImageQant\data\generated\images\rec_3586.png,1
3408,E:\ImageQant\data\generated\images\rec_3408.png,1
2257,E:\ImageQant\data\generated\images\rec_2257.png,0
1837,E:\ImageQant\data\generated\images\rec_1837.png,0
2903,E:\ImageQant\data\generated\images\rec_2903.png,0
1223,E:\ImageQant\data\generated\images\rec_1223.png,0
1702,E:\ImageQant\data\generated\images\rec_1702.png,1
236,E:\ImageQant\data\generated\images\rec_236.png,0
3407,E:\ImageQant\data\generated\images\rec_3407.png,0
2525,E:\ImageQant\data\generated\images\rec_2525.png,0
2773,E:\ImageQant\data\generated\images\rec_2773.png,0
1511,E:\ImageQant\data\generated\images\rec_1511.png,0
3833,E:\ImageQant\data\generated\images\rec_3833.png,1
3718,E:\ImageQant\data\generated\images\rec_3718.png,1
2531,E:\ImageQant\data\generated\images\rec_2531.png,0
3452,E:\ImageQant\data\generated\images\rec_3452.png,0
3361,E:\ImageQant\data\generated\images\rec_3361.png,0
621,E:\ImageQant\data\generated\images\rec_621.png,1
1703,E:\ImageQant\data\generated\images\rec_1703.png,0
3207,E:\ImageQant\data\generated\images\rec_3207.png,1
2318,E:\ImageQant\data\generated\images\rec_2318.png,1
3300,E:\ImageQant\data\generated\images\rec_3300.png,1
413,E:\ImageQant\data\generated\images\rec_413.png,0
4180,E:\ImageQant\data\generated\images\rec_4180.png,0
1518,E:\ImageQant\data\generated\images\rec_1518.png,0
2585,E:\ImageQant\data\generated\images\rec_2585.png,0
712,E:\ImageQant\data\generated\images\rec_712.png,0
405,E:\ImageQant\data\generated\images\rec_405.png,0
2891,E:\ImageQant\data\generated\images\rec_2891.png,1
3243,E:\ImageQant\data\generated\images\rec_3243.png,0
1791,E:\ImageQant\data\generated\images\rec_1791.png,1
2365,E:\ImageQant\data\generated\images\rec_2365.png,0
4252,E:\ImageQant\data\generated\images\rec_4252.png,0
2478,E:\ImageQant\data\generated\images\rec_2478.png,0
1037,E:\ImageQant\data\generated\images\rec_1037.png,0
726,E:\ImageQant\data\generated\images\rec_726.png,0
776,E:\ImageQant\data\generated\images\rec_776.png,0
2174,E:\ImageQant\data\generated\images\rec_2174.png,0
1346,E:\ImageQant\data\generated\images\rec_1346.png,0
2821,E:\ImageQant\data\generated\images\rec_2821.png,1
3701,E:\ImageQant\data\generated\images\rec_3701.png,0
1952,E:\ImageQant\data\generated\images\rec_1952.png,1
3762,E:\ImageQant\data\generated\images\rec_3762.png,0
1278,E:\ImageQant\data\generated\images\rec_1278.png,0
1756,E:\ImageQant\data\generated\images\rec_1756.png,0
4113,E:\ImageQant\data\generated\images\rec_4113.png,1
2575,E:\ImageQant\data\generated\images\rec_2575.png,0
817,E:\ImageQant\data\generated\images\rec_817.png,0
188,E:\ImageQant\data\generated\images\rec_188.png,1
2950,E:\ImageQant\data\generated\images\rec_2950.png,0
352,E:\ImageQant\data\generated\images\rec_352.png,1
1047,E:\ImageQant\data\generated\images\rec_1047.png,0
3189,E:\ImageQant\data\generated\images\rec_3189.png,1
3561,E:\ImageQant\data\generated\images\rec_3561.png,0
4044,E:\ImageQant\data\generated\images\rec_4044.png,0
1765,E:\ImageQant\data\generated\images\rec_1765.png,1
1404,E:\ImageQant\data\generated\images\rec_1404.png,1
1711,E:\ImageQant\data\generated\images\rec_1711.png,0
3668,E:\ImageQant\data\generated\images\rec_3668.png,0
2064,E:\ImageQant\data\generated\images\rec_2064.png,0
1528,E:\ImageQant\data\generated\images\rec_1528.png,0
3400,E:\ImageQant\data\generated\images\rec_3400.png,0
378,E:\ImageQant\data\generated\images\rec_378.png,0
3370,E:\ImageQant\data\generated\images\rec_3370.png,1
1672,E:\ImageQant\data\generated\images\rec_1672.png,1
3292,E:\ImageQant\data\generated\images\rec_3292.png,1
453,E:\ImageQant\data\generated\images\rec_453.png,0
224,E:\ImageQant\data\generated\images\rec_224.png,0
2754,E:\ImageQant\data\generated\images\rec_2754.png,1
3872,E:\ImageQant\data\generated\images\rec_3872.png,0
3914,E:\ImageQant\data\generated\images\rec_3914.png,1
2807,E:\ImageQant\data\generated\images\rec_2807.png,0
3620,E:\ImageQant\data\generated\images\rec_3620.png,1
2850,E:\ImageQant\data\generated\images\rec_2850.png,1
4421,E:\ImageQant\data\generated\images\rec_4421.png,1
1277,E:\ImageQant\data\generated\images\rec_1277.png,1
1597,E:\ImageQant\data\generated\images\rec_1597.png,0
1063,E:\ImageQant\data\generated\images\rec_1063.png,0
3111,E:\ImageQant\data\generated\images\rec_3111.png,0
3930,E:\ImageQant\data\generated\images\rec_3930.png,0
2493,E:\ImageQant\data\generated\images\rec_2493.png,0
2873,E:\ImageQant\data\generated\images\rec_2873.png,0
3484,E:\ImageQant\data\generated\images\rec_3484.png,1
